ID ,name ,category ,main_category ,currency ,deadline ,goal ,launched ,pledged ,state ,backers ,country ,usd pledged ,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
1813103604,Barney's Wall: The Documentary,Documentary,Film & Video,USD,2016-04-23 14:53:50,75000,2016-03-24 13:53:50,81797,successful,188,US,81797,,,,
46740377,STONER CATS IN SPACE - a feature film,Comedy,Film & Video,USD,2016-09-30 06:29:45,22000,2016-08-23 06:29:45,7107,canceled,59,US,150,,,,
1175776858,An Exciting Novel,Nonfiction,Publishing,USD,2011-02-12 23:47:06,3500,2010-12-14 23:47:06,10,failed,1,US,10,,,,
1035537900,MADEINLOVE is a new french graphic condoms brand.,Product Design,Design,EUR,2016-07-31 20:46:30,50000,2016-06-30 20:46:30,3422,failed,81,FR,873.8077741,,,,
161010647,Blotter: A Film Noir on Acid,Shorts,Film & Video,USD,2012-09-24 18:28:37,1200,2012-08-25 18:28:37,1275,successful,33,US,1275,,,,
152910133,Bad Parking Awards Business Cards,Graphic Design,Design,USD,2015-04-23 23:11:47,100,2015-04-09 23:11:47,141,successful,7,US,141,,,,
2054107608,Smartraq - World's 1st Mobile Case with a built-in Tracker,Technology,Technology,USD,2016-07-15 20:29:00,5000,2016-06-01 16:03:53,15953,canceled,49,US,15953,,,,
1066330576,A Blast in the Making: Bubble Soccer Marketing Video,Film & Video,Film & Video,USD,2016-10-14 06:59:00,1000,2016-09-19 05:04:18,287,failed,10,US,0,,,,
62154139,VHS Playing Cards,Playing Cards,Games,USD,2016-07-22 20:41:03,7000,2016-06-22 20:41:03,9655,successful,400,US,6756,,,,
1645765040,The Dante Effect - The Beginning of Living Literature,Theater,Theater,USD,2011-11-14 18:37:02,5560,2011-10-10 18:37:02,250,canceled,2,US,250,,,,
1225439567,The Vermont Sugarbush,Farmer's Markets,Food,USD,2015-03-22 17:28:30,5000,2015-01-21 18:28:30,6,failed,2,US,6,,,,
76263540,Hand Crafted Jewelry Help Us Build Classroom/Shop/Community,Crafts,Crafts,USD,2015-08-23 23:14:52,3200,2015-07-24 23:14:52,3227,successful,41,US,3227,,,,
1029877173,Sabine - The Elegant Aluminum Sound Amplifier for iPad mini,Product Design,Design,USD,2013-09-19 20:32:44,10000,2013-08-20 20:32:44,1626,canceled,66,US,1626,,,,
1676613627,Ateon: Gerald the Steadfast Warrior,Fiction,Publishing,USD,2012-07-06 03:01:26,200,2012-06-06 03:01:26,276,successful,8,US,276,,,,
748617594,The Kindly Midwesterner,Webseries,Film & Video,USD,2012-01-15 22:56:02,5500,2011-12-16 22:56:02,5623,successful,91,US,5623,,,,
556982170,Two books will be professionally produced just for you!,Fiction,Publishing,USD,2014-05-10 02:13:58,3000,2014-04-10 02:13:58,1,failed,1,US,1,,,,
2056343513,Iron Embers Grill - Open Fire Cooking Refined,Product Design,Design,CAD,2016-01-16 02:03:02,5000,2015-12-17 02:03:02,8700,successful,46,CA,6345.520131,,,,
1488609249,Decycle,Film & Video,Film & Video,USD,2016-03-30 11:49:07,100,2016-03-15 10:49:07,1,failed,1,US,1,,,,
1288906231,Fund SketchyCon: A Worldwide Conference of Dr. Sketchy's Directors,Art,Art,USD,2010-03-03 17:54:00,3000,2010-01-31 13:46:39,6035.14,successful,93,US,6035.14,,,,
754376299,REFRACTIONS: with the Brno Philharmonic and ABLAZE Records,Classical Music,Music,USD,2016-03-15 16:16:22,7500,2016-02-20 17:16:22,7505,successful,54,US,7505,,,,
1166578875,Jenna Moynihan records her debut album!,World Music,Music,USD,2014-11-27 01:00:31,8000,2014-10-28 00:00:31,15791,successful,219,US,15791,,,,
893704612,This project no longer needs funding,Romance,Film & Video,AUD,2015-05-22 06:49:00,7000,2015-04-22 06:49:00,0,failed,0,AU,0,,,,
205526812,Realms of Creation  MMO  RPG  MMORPG  MMORTS Video games,Video Games,Games,USD,2013-08-31 20:33:11,50000,2013-07-02 20:33:11,1252,failed,34,US,1252,,,,
2091944827,Animirls - Makeup Tutorial eBook By LAM,Art,Art,GBP,2014-12-16 16:13:39,800,2014-11-16 16:13:39,0,failed,0,GB,0,,,,
2141082612,"Spitting in the wind, a journey along the Appalachian Trail.",Web,Journalism,USD,2015-03-24 03:00:00,900,2015-02-22 01:20:32,1029,successful,12,US,1029,,,,
1333279364,ALPHASHOCK Cover Art,Fiction,Publishing,USD,2012-05-14 05:59:00,700,2012-04-10 07:27:41,703,successful,14,US,703,,,,
1446680406,Electric Drip - Tour/Promo (Canceled),Electronic Music,Music,USD,2011-11-29 19:24:15,1000,2011-09-30 19:24:15,60,canceled,6,US,60,,,,
233114608,Jana Fisher's Second Album,Indie Rock,Music,USD,2010-07-17 05:59:00,2000,2010-05-04 05:49:15,255,failed,4,US,255,,,,
193312224,AVCO American Classical Composers Concert for Kids,Classical Music,Music,USD,2011-09-16 21:32:01,15000,2011-08-17 21:32:01,2900,failed,12,US,2900,,,,
1160372798,the3Dpodcast (Canceled),Webseries,Film & Video,USD,2013-01-17 18:07:08,1875,2012-12-18 18:07:08,0,canceled,0,US,0,,,,
683783211,Selma 50th Anniversary Voting Rights Movement,Digital Art,Art,USD,2015-03-31 16:24:00,2600,2015-03-02 17:13:40,2725,successful,49,US,2725,,,,
1291645676,Jurassic Park Raptor Suit,Mixed Media,Art,USD,2016-12-27 01:08:14,4000,2016-11-27 01:08:14,0,live,0,US,0,,,,
1847842689,Tamper,Food,Food,CAD,2016-01-15 17:28:52,392000,2015-12-16 17:28:52,0,failed,0,CA,0,,,,
498319957,KATA 'The Rising' - Double LP (Vinyl Release),Indie Rock,Music,USD,2012-08-11 00:00:00,4575,2012-07-09 04:15:10,5322,successful,105,US,5322,,,,
1079050006,3DACCESS : 3D Pens made easy and fun with a community !,Product Design,Design,GBP,2015-08-21 00:38:20,4000,2015-07-22 00:38:20,203,suspended,5,GB,316.52773782,,,,
1918879122,Mosquito Terminator,Games,Games,USD,2014-09-07 15:23:18,5000,2014-07-09 15:23:18,0,failed,0,US,0,,,,
71819490,Original collectable art for $5,Illustration,Art,CAD,2015-03-18 00:19:05,500,2015-03-04 01:19:05,10470,successful,277,CA,8372.4366402,,,,
151316583,"Research for ""Phantom Limb Itch"" & ""Soul Count""- Amity Green",Fiction,Publishing,USD,2012-05-29 04:29:21,5000,2012-04-29 04:29:21,1198,failed,9,US,1198,,,,
26807931,Passages To...,Dance,Dance,USD,2014-04-13 17:38:54,2500,2014-03-19 16:38:54,2955,successful,56,US,2955,,,,
2143250145,Jon Tailored:  Dressed 2 The 9's,Fashion,Fashion,USD,2015-02-01 22:16:42,10000,2015-01-02 22:16:42,131,failed,3,US,131,,,,
1069230944,Live Theater for All,Web,Technology,USD,2015-08-01 06:01:44,15000,2015-06-02 06:01:44,0,failed,0,US,0,,,,
1641252626,Tom vs The Armies of Hell (Canceled),Video Games,Games,USD,2013-08-23 02:40:18,100000,2013-07-24 02:40:18,8085,canceled,174,US,8085,,,,
250781443,"Clothes designed to fit your body, your style, your life!",Apparel,Fashion,USD,2014-11-07 07:08:12,100000,2014-10-08 07:08:12,250,failed,2,US,250,,,,
60301517,David Champagne's Agnostic Gospel CD and Hymnal,Country & Folk,Music,USD,2013-06-15 05:59:00,5000,2013-05-10 14:40:35,5951,successful,84,US,5951,,,,
446248175,Pro Wrestling Prep School seminar series 10 dvd set,Film & Video,Film & Video,USD,2016-09-27 18:00:21,5000,2016-08-13 18:00:21,1,failed,1,US,0,,,,
1889929392,The Movement,Hip-Hop,Music,USD,2012-06-20 16:57:37,10000,2012-05-21 16:57:37,0,failed,0,US,0,,,,
2080516080,A is for Asparagus - A Vegetable Detective Series,Children's Books,Publishing,USD,2012-06-25 16:58:54,15000,2012-05-24 16:58:54,1329,failed,30,US,1329,,,,
1715698312,Sharkasaurus,Graphic Novels,Comics,CAD,2016-07-28 06:00:00,20000,2016-06-27 12:53:46,21409.57,successful,281,CA,4903.3633097719,,,,
155871745,Tsunami Dance Company's Tenth Anniversary Concert,Dance,Dance,USD,2013-10-17 16:00:00,5000,2013-09-04 17:53:08,5332,successful,97,US,5332,,,,
677234930,The King's Eyes (Canceled),Publishing,Publishing,USD,2013-11-21 17:37:00,114000,2013-10-11 17:04:40,275,canceled,4,US,275,,,,
239785503,ThermaCharge : The thermos that charges your Smartphone,Gadgets,Technology,USD,2014-08-16 19:26:15,60000,2014-07-17 19:26:15,1774,failed,28,US,1774,,,,
1377898686,Canine Chronicles,Photography,Photography,USD,2010-12-16 00:07:01,6500,2010-11-16 00:07:01,6822,successful,167,US,6822,,,,
1505961181,Beau Monde Sweater,Apparel,Fashion,EUR,2016-01-07 14:49:44,850,2015-11-18 14:49:44,47,failed,2,BE,50.10644949,,,,
1280615573,Saigon Chic Collection,Accessories,Fashion,USD,2016-09-23 05:47:20,30000,2016-08-24 05:47:20,0,failed,0,US,131,,,,
460851727,Royal Thunder Drum Line-US/Serbian Cultural Exchange,Music,Music,USD,2012-04-15 05:55:00,30000,2012-02-17 01:07:52,30164.9,successful,56,US,30164.9,,,,
1596987213,"Travelling the Globe, By any means (Canceled)",Video,Journalism,GBP,2014-08-23 04:26:31,14000,2014-07-09 04:26:31,0,canceled,0,GB,0,,,,
854471926,Shakespeare in Sarajevo,Plays,Theater,USD,2015-05-25 23:38:16,1500,2015-03-26 22:38:16,427,failed,7,US,427,,,,
1326134447,Space Man Unlimited at Gallery 69 for NY Fashion Week 2013,Fashion,Fashion,USD,2013-09-06 16:31:40,1500,2013-08-07 16:31:40,125,failed,2,US,125,,,,
1603051915,Creative Anarchy Clothing,Apparel,Fashion,USD,2015-11-14 20:00:00,35000,2015-10-16 21:44:25,0,failed,0,US,0,,,,
1379688364,The Perdith Chronicles: Supremacy - A Social PvP War Game,Games,Games,USD,2012-01-02 06:59:00,5600,2011-11-07 19:34:04,0,failed,0,US,0,,,,
1628982981,Mirror Image - An Original Musical,Musical,Theater,USD,2015-02-23 19:22:59,3000,2015-02-09 19:22:59,3750,successful,50,US,3750,,,,
201864401,Among The Dead,Metal,Music,EUR,2016-05-17 10:26:18,1950,2016-04-17 10:26:18,2184,successful,40,DE,2464.3298316,,,,
1336368577,Sow Your Seed Jewelry,Jewelry,Fashion,AUD,2014-06-08 03:42:40,2000,2014-05-09 03:42:40,0,failed,0,AU,0,,,,
415812914,The Indonesian Story of Mental Illness: A Photo Story & Film,Photography,Photography,USD,2013-08-11 08:45:11,6000,2013-07-16 08:45:11,6759,successful,94,US,6759,,,,
324561400,Teach Anyone Draw in One Hour (SEE THE VIDEO),Art Books,Publishing,USD,2015-03-01 21:15:32,9000,2015-01-30 21:15:32,2,failed,2,US,2,,,,
1112128339,Mister Khaleds Tuxedo Company,Knitting,Crafts,EUR,2016-07-31 00:00:00,50000,2016-06-13 10:20:12,3487,canceled,27,NL,3754.89334425,,,,
190302727,Erik Potter's self-published book of poetry,Poetry,Publishing,USD,2011-07-31 21:30:00,5000,2011-05-05 21:38:55,0,failed,0,US,0,,,,
105950125,Urban Landscapes: City Weed Trees (Canceled),Photography,Photography,USD,2013-09-27 23:54:25,2000,2013-08-28 23:54:25,0,canceled,0,US,0,,,,
1046119026,Help new R&B / Pop that's clean for the easy listener,Pop,Music,USD,2016-09-15 23:10:00,2500,2016-08-17 01:46:54,25,failed,1,US,25,,,,
1345565885,School in Colorado (Suspended),Journalism,Journalism,AUD,2015-04-26 08:04:33,4000,2015-02-25 08:04:33,0,suspended,0,AU,0,,,,
2063759642,Road Samaritan,Apps,Technology,USD,2016-12-09 20:45:55,10000,2016-11-09 20:45:55,5,live,1,US,0,,,,
1378447876,The Hostage Trials - (old) (Canceled),Video Games,Games,USD,2012-07-01 07:00:00,90000,2012-05-26 22:50:47,20754.35,canceled,383,US,20754.35,,,,
497200176,Scanbox - Turn your iPhone into a portable scanner,Design,Design,USD,2012-07-08 02:15:19,12500,2012-05-09 02:15:19,184499.36,successful,5585,US,184499.36,,,,
734682880,"""This Precious Life"" : Jazz Music&Videos (Yoga Inspired)",Jazz,Music,EUR,2014-10-06 19:00:00,7000,2014-09-01 17:36:28,7051,successful,97,NL,9260.54831966,,,,
485841322,"Falls Church Distillers, LLC",Drinks,Food,USD,2016-06-01 17:21:19,10000,2016-05-02 17:21:19,0,failed,0,US,0,,,,
677310901,Brooklyn. Art. Empower. Change.,Public Art,Art,USD,2016-05-19 20:36:19,2500,2016-03-20 19:36:19,171,failed,9,US,171,,,,
882740591,"""...On The Run"" A Short Film",Shorts,Film & Video,USD,2014-03-05 06:00:00,5000,2014-02-03 03:14:09,310,failed,9,US,310,,,,
216375490,The Lady Motorcyclist,Periodicals,Publishing,GBP,2015-09-18 19:38:20,5000,2015-07-20 19:38:20,100,failed,1,GB,156.033504,,,,
1823750786,Power Puff Girls Teen:Omni-Verse,Webcomics,Comics,USD,2016-03-03 20:59:49,1800,2016-01-03 20:59:49,2159,successful,41,US,2159,,,,
434619322,Help support me in NEW YORK!,Residencies,Dance,GBP,2016-08-26 21:37:00,1000,2016-07-25 15:26:30,1237,successful,27,GB,137.95223715,,,,
184596773,GKP's The Gunfighter Meets His Match! A Musical Dance Play,Performances,Dance,USD,2015-09-01 05:59:00,2000,2015-08-06 04:13:13,2008,successful,36,US,2008,,,,
14660709,"E1: synthetic intelligence, open source.",Hardware,Technology,USD,2010-09-07 03:00:00,30750,2010-08-04 13:27:22,3784,failed,31,US,3784,,,,
717511693,Vocal samples for school concert,Pop,Music,EUR,2015-09-30 01:07:34,50,2015-09-26 01:07:34,0,failed,0,DE,0,,,,
1610135036,Gremlin Invasion - overhead action shooter for PC & Mac,Video Games,Games,USD,2011-12-17 09:43:59,17000,2011-10-18 09:43:59,1159,failed,33,US,1159,,,,
1318552355,The World changing Label,Rock,Music,CHF,2016-06-29 11:31:49,8000,2016-04-30 11:31:49,6,failed,2,CH,6.21538164,,,,
1372446082,Quantum Web Cafe - Community gaming for a new generation,Video Games,Games,GBP,2015-11-19 20:27:24,10000,2015-10-20 20:27:24,1107,canceled,26,GB,1708.75788273,,,,
271244061,The MIGHTY Microcontroller,Technology,Technology,USD,2012-05-19 02:00:00,10000,2012-04-20 20:29:37,16381,successful,50,US,16381,,,,
274571540,For Better or Worse,Documentary,Film & Video,USD,2014-05-11 02:09:56,30000,2014-04-10 02:09:56,3852,failed,42,US,3852,,,,
1053618615,Dick Pic,Comedy,Film & Video,USD,2015-09-05 22:15:23,2500,2015-08-06 22:15:23,3276.75,successful,53,US,3276.75,,,,
1791731386,PulseAuction,Web,Technology,USD,2015-02-26 16:29:13,7000,2015-01-27 16:29:13,21,failed,3,US,21,,,,
1979114714,Vanndoo: The Adventurous Duvet,Product Design,Design,GBP,2016-09-06 13:54:17,6000,2016-07-08 13:54:17,2753,failed,25,GB,62.11236384,,,,
915265935,Eggs (Suspended),Food,Food,USD,2015-04-29 08:06:29,6,2015-04-22 08:06:29,0,suspended,0,US,0,,,,
45919361,Timberclip,Product Design,Design,USD,2013-12-19 17:20:08,15000,2013-11-19 17:20:08,1621,failed,43,US,1621,,,,
1428042150,DEEP CHATHAM: The 2nd Full-Length Album,Country & Folk,Music,USD,2012-09-29 07:19:48,6000,2012-07-31 07:19:48,7450.62,successful,108,US,7450.62,,,,
555785855,"Peace, Love, Soccer: A Global Art Event and Documentary Film",Mixed Media,Art,USD,2014-01-17 23:00:22,22000,2013-12-18 23:00:22,46,failed,5,US,46,,,,
562407461,War Kids - A Syrian Story,Fiction,Publishing,USD,2014-04-30 15:08:33,3000,2014-03-26 14:08:33,3050,successful,81,US,3050,,,,
2040144414,Nur ein Gedanke,Fiction,Publishing,EUR,2015-09-13 17:06:11,25000,2015-08-14 17:06:11,1,failed,1,DE,1.11423096,,,,
192764282,Skara - The Blade Remains,Video Games,Games,GBP,2013-06-30 04:00:00,150000,2013-05-14 09:37:09,40037,failed,130,GB,61468.19273316,,,,
759684592,A Lost Paradise: Our Atlantis,Documentary,Film & Video,CAD,2015-12-13 03:15:00,5000,2015-11-11 23:10:14,0,failed,0,CA,0,,,,
1953970161,European Experience - Urban Sketching and Photography,Art,Art,USD,2014-02-25 17:59:00,500,2014-01-17 22:13:09,595,successful,11,US,595,,,,
25398073,The Mermaids Of Mermaid Beach Calendar,Calendars,Publishing,AUD,2014-11-08 09:00:00,3000,2014-10-14 09:26:53,354,failed,10,AU,309.16355652,,,,
1848294295,After You - Short Film,Shorts,Film & Video,USD,2012-03-24 04:59:00,2750,2012-03-16 18:50:49,2810,successful,39,US,2810,,,,
953713971,Remembering The Ludlow Massacre,Painting,Art,USD,2014-04-19 04:18:48,2500,2014-03-20 03:18:48,3050,successful,33,US,3050,,,,
895458030,Red Riding Hood Short Film : Rauða Hettan,Shorts,Film & Video,GBP,2013-01-13 18:10:45,500,2012-12-09 18:10:45,725,successful,26,GB,1164.0023045,,,,
1395388849,Bare: Conversations on Human Art,Mixed Media,Art,USD,2014-08-07 03:00:00,3250,2014-07-09 17:38:59,752,failed,13,US,752,,,,
894306805,Amorph Escape (Canceled),Video Games,Games,GBP,2013-11-21 08:53:55,8000,2013-10-22 08:53:55,732,canceled,17,GB,1183.06089612,,,,
1524714587,Custom Woodworking Business - Personalized Handcrafted Items,Woodworking,Crafts,USD,2016-02-25 03:51:57,7000,2016-01-26 03:51:57,274,failed,5,US,274,,,,
1400734048,CIVILIAN (formerly Alexander) Records Their Freshman Album,Indie Rock,Music,USD,2011-11-28 12:26:17,8000,2011-10-14 12:26:17,8698,successful,118,US,8698,,,,
695037329,"""Yellow Mustache"" Portland ME - Portland OR",Conceptual Art,Art,USD,2013-06-03 06:01:00,300,2013-05-30 23:25:31,25,failed,1,US,25,,,,
1108043536,The Search for Amazing - a three part series,Narrative Film,Film & Video,USD,2013-07-25 06:10:07,1100,2013-06-25 06:10:07,1105,successful,16,US,1105,,,,
850239840,Ryan in Part 1 of Not your Dad's Zombie Movie,Horror,Film & Video,USD,2015-11-15 23:53:16,700,2015-10-16 23:53:16,1,failed,1,US,1,,,,
1631112923,Games To Canvas,Crafts,Crafts,USD,2016-02-07 23:26:17,3500,2015-12-09 23:26:17,41,failed,5,US,41,,,,
2125330050,Drawn Through Time,Performance Art,Art,GBP,2014-06-07 01:53:14,500,2014-05-08 01:53:14,50,failed,1,GB,84.378644,,,,
321291065,Danny Burns Recording Project,Music,Music,USD,2010-05-11 06:57:00,10000,2010-03-31 22:41:57,10420,successful,36,US,10420,,,,
2057646835,Gus And Charlie Live In New York,Children's Books,Publishing,USD,2012-06-04 16:48:08,6850,2012-05-05 16:48:08,1300,failed,10,US,1300,,,,
1900870212,Creative NTents,Footwear,Fashion,USD,2015-02-16 03:36:51,5500,2015-01-17 03:36:51,2,failed,2,US,2,,,,
2067566815,character coasters,Crafts,Crafts,GBP,2014-08-09 18:52:21,100,2014-07-10 18:52:21,0,failed,0,GB,0,,,,
1135856240,Tootie's Cafe & Grill: Feeding One Neighborhood At A Time,Food,Food,USD,2012-09-12 02:48:29,5000,2012-08-13 02:48:29,1725,failed,38,US,1725,,,,
1675238352,Pointe of View ballerina book,Photography,Photography,USD,2013-02-18 06:00:00,5000,2013-01-14 17:02:13,12213,successful,188,US,12213,,,,
261152624,The Nature Observatory,Art,Art,USD,2012-04-27 02:05:18,360000,2012-03-13 01:05:18,0,failed,0,US,0,,,,
832668262,ShuBrew - Handcrafted Ale & Food,Food,Food,USD,2012-06-22 21:44:39,25000,2012-04-23 21:44:39,25410,successful,152,US,25410,,,,
2048735844,RBClassics - LOUD SHORTS  for BOLD MEN,Apparel,Fashion,USD,2015-05-01 17:28:00,4500,2015-04-01 17:28:00,5090,successful,51,US,5090,,,,
1783851081,BLOW: POWER OF HUMAN CONSCIOUSNESS & SCIENCE OF BREATH,Documentary,Film & Video,USD,2015-06-20 21:36:00,17000,2015-04-22 21:31:48,1429,failed,8,US,1429,,,,
1910735727,Shave Ice Dessert Restaurant,Restaurants,Food,USD,2015-02-26 21:44:37,65000,2015-01-27 21:44:37,4,failed,3,US,4,,,,
1725901341,"Thermo Tent: The new standard of Comfort, Outdoors...",Product Design,Design,EUR,2015-05-02 21:17:52,40000,2015-03-24 20:17:52,50891,successful,175,IE,54911.74778155,,,,
1489542845,OOM: Out Of Mana Bar and Gaming lounge,Drinks,Food,USD,2016-06-26 14:14:34,300000,2016-04-27 14:14:34,50,failed,1,US,50,,,,
331540420,Badger World Clothing & Gear,Apparel,Fashion,USD,2015-03-12 23:02:11,50000,2015-02-11 00:02:11,0,failed,0,US,0,,,,
977417733,Mask of the Red Panda - the Full-Cast Video Comic!,Comics,Comics,USD,2013-07-17 18:29:24,4850,2013-06-12 18:29:24,12009.79,successful,279,US,12009.79,,,,
285607620,Billet Titanium Shot Glass. Stainless and Aluminum too!,Product Design,Design,USD,2013-12-06 22:10:00,999,2013-11-07 22:10:00,8563,successful,119,US,8563,,,,
831133400,Lifestyle Apparel: Mactelligent. Buy it. Wear it. Be it.,Fashion,Fashion,USD,2013-12-18 21:20:13,3000,2013-11-18 21:20:13,1,failed,1,US,1,,,,
991149604,"Music Video for ""Blast That Sh*t"" with Clay Patrick McBride",Shorts,Film & Video,USD,2012-07-01 01:00:00,500,2012-05-11 14:04:44,15,failed,1,US,15,,,,
1539435697,"Kings, Queens and Jacks",Art,Art,USD,2010-08-31 17:59:00,2045,2010-07-12 15:53:33,0,failed,0,US,0,,,,
782225733,Overpass Light Brigade - People 4 Progress - NW Dane County!,Mixed Media,Art,USD,2012-04-15 14:32:15,150,2012-03-31 14:32:15,161,successful,6,US,161,,,,
2138562316,Sheeklady - Empower Women!,Fashion,Fashion,USD,2014-07-10 21:05:05,15000,2014-06-10 21:05:05,0,failed,0,US,0,,,,
1510677312,Chopin Music Box Baby Bedtime Music Album,Music,Music,EUR,2014-08-16 22:39:00,1500,2014-07-17 22:39:00,50,failed,4,NL,67.8212555,,,,
1367896895,"""Problems"": A Tale of Two Tragically Sad Girls",Documentary,Film & Video,USD,2010-10-09 05:15:13,4000,2010-09-09 05:15:13,5838,successful,113,US,5838,,,,
1549352781,The NoPhone ZERO,Gadgets,Technology,USD,2015-10-09 16:13:16,500,2015-09-09 16:13:16,1239,successful,130,US,1239,,,,
649915245,A Lifelong Journal - A Collection of My Favorite Memories,Design,Design,USD,2016-04-13 20:00:00,2500,2016-03-30 18:30:36,2510,successful,83,US,2510,,,,
1962043226,The Global Lovers (Cincinnati Fringe Festival 2010),Theater,Theater,USD,2010-05-15 02:30:00,800,2010-04-23 19:32:03,975,successful,28,US,975,,,,
1882740029,Expose UX 25-City Tour - Old,Television,Film & Video,USD,2016-06-27 06:59:00,35000,2016-05-13 04:16:20,1264,failed,29,US,1264,,,,
1375577146,The Overview,Music,Music,USD,2015-09-09 16:03:42,10000,2015-08-10 16:03:42,1005,failed,8,US,1005,,,,
1180553835,Justyn's,Music,Music,USD,2016-01-13 17:30:18,50000000,2015-12-14 17:30:18,0,failed,0,US,0,,,,
1926151196,The Werewolf of New York,Comics,Comics,USD,2013-06-14 07:13:52,7000,2013-05-15 07:13:52,16048,successful,264,US,16048,,,,
1470499285,Performaces @ Midwest Clinic & Capital Orchestra Festival,Kids,Music,USD,2014-08-23 03:18:00,45000,2014-07-22 21:29:16,100,canceled,1,US,100,,,,
1584241021,"""PICK SOMETHING""",Shorts,Film & Video,USD,2010-11-28 18:00:00,3000,2010-10-12 05:18:52,4302,successful,32,US,4302,,,,
557230947,"Bring Reading Rainbow Back for Every Child, Everywhere!",Web,Technology,USD,2014-07-02 21:00:00,1000000,2014-05-28 15:05:45,5408916.95,successful,105857,US,5408916.95,,,,
322524181,Lock Haven Fun Zone,Video Games,Games,USD,2016-04-06 00:59:51,500000,2016-03-07 00:59:51,1,failed,1,US,1,,,,
1018005264,One Love/Screw U: Yard Girl Jewelry's First Collection,Fashion,Fashion,USD,2013-07-20 21:37:35,4000,2013-06-10 21:37:35,0,failed,0,US,0,,,,
200907445,(Name) Detective Agency,Webseries,Film & Video,USD,2012-05-20 23:00:00,11000,2012-04-19 21:07:18,655,failed,14,US,655,,,,
1065478972,Born Native,Apparel,Fashion,USD,2015-09-26 14:51:19,5000,2015-08-27 14:51:19,618,failed,8,US,618,,,,
1385978299,Not Just Cake,Food,Food,USD,2014-08-06 21:31:37,1000,2014-07-30 21:31:37,35,failed,1,US,35,,,,
46588,Orage: Interactive Lightning Experience at Burning Man 2015,Installations,Art,USD,2015-08-08 06:44:00,20000,2015-07-15 19:36:09,21563,successful,171,US,21563,,,,
2041730776,Fire City:The Interpreter of Signs (a demon noir fantasy),Fantasy,Film & Video,USD,2013-08-19 02:12:55,100000,2013-07-20 02:12:55,123507.69,successful,565,US,123507.69,,,,
1895272309,A GUIDE TO BEING A DUDE,Nonfiction,Publishing,USD,2013-02-25 00:36:07,10000,2013-01-26 00:36:07,650,failed,13,US,650,,,,
1646360332,Exploring the Sawtooths,Nonfiction,Publishing,USD,2012-07-31 19:07:00,5000,2012-07-10 21:38:58,7560,successful,132,US,7560,,,,
1050484665,Dulces Artesanales El Palmarito Handmade Sweets El Palmarito,Crafts,Crafts,MXN,2017-01-23 01:39:38,100000,2016-11-24 01:39:38,250,live,1,MX,0,,,,
1357067238,Wesley Stokes - Caligula,Art,Art,USD,2012-05-14 05:59:00,1000,2012-05-02 19:14:12,1031.66,successful,25,US,1031.66,,,,
1358153198,FLOSSY BRUSH.The ultimate toothbrush and flossing aid.,Product Design,Design,USD,2016-10-22 06:39:53,50000,2016-09-22 06:39:53,132,failed,11,US,30,,,,
1687057020,Wastes of Space Graphic Novel,Graphic Novels,Comics,USD,2016-11-01 01:00:00,500,2016-09-30 21:00:38,555,successful,15,US,150,,,,
2092088183,The BAMBOO Fluid Ribbon Chair.....Sit...Move...Flow...,Product Design,Design,USD,2011-10-01 16:24:57,19000,2011-09-01 16:24:57,5240,failed,27,US,5240,,,,
1552881339,The Jam Alker Album,Music,Music,USD,2016-12-01 16:47:31,10000,2016-11-01 15:47:31,10667,successful,55,US,1057,,,,
18586771,"Outworld, The Print Edition",Fiction,Publishing,USD,2012-03-24 05:00:00,2500,2012-02-26 21:44:37,262,failed,8,US,262,,,,
779764704,33 Days (Lost at Sea),Documentary,Film & Video,CAD,2014-12-07 18:10:18,5000,2014-11-04 18:10:18,432,failed,9,CA,382.80089808,,,,
692682545,I Dream of Cosplays (Canceled),Crafts,Crafts,USD,2015-05-21 22:15:58,6000,2015-04-21 22:15:58,0,canceled,0,US,0,,,,
1889269152,Sensible Software 19861999 by Read-Only Memory,Publishing,Publishing,USD,2012-10-07 22:00:00,30000,2012-09-06 08:06:25,39493.79,successful,719,US,39493.79,,,,
1771785722,Crazy Ivan's Shawarma cafe,Restaurants,Food,USD,2014-10-19 17:48:37,10000,2014-08-20 17:48:37,30,failed,2,US,30,,,,
2094609191,Woe - The post apocalyptic supernatural Graphic Novel!,Comics,Comics,USD,2013-10-24 22:48:42,5000,2013-09-24 22:48:42,255,failed,5,US,255,,,,
1442557898,Thomas Tabby, Childrens Book!,Digital Art,Art,USD,2016-07-27 04:47:46,400,2016-06-17 04:47:46,400,successful,2,US,20,,,
774167337,Pre-Order The New CD and Book by Jay Psaros,Country & Folk,Music,USD,2012-02-05 18:15:23,2500,2011-12-07 18:15:23,2730,successful,30,US,2730,,,,
107774430,Social Cirkus: Join in and make change,Fashion,Fashion,USD,2013-08-11 21:44:10,10000,2013-07-12 21:44:10,420,failed,6,US,420,,,,
687934224,"Self-publishing WHAT YOU ARE FOR, by Melissa La Flamme",Publishing,Publishing,USD,2015-02-16 23:17:29,2000,2015-01-27 23:17:29,2279,successful,57,US,2279,,,,
1359960485,Miles Zuniga's solo record (These Ghosts Have Bones),Indie Rock,Music,USD,2010-10-25 15:57:24,20000,2010-09-25 15:57:24,27355,successful,153,US,27355,,,,
