Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Class
192.229.173.136-10.42.0.151-443-41162-6,10.42.0.151,41162.0,192.229.173.136,443.0,6.0,30/06/2017 04:41:23,60498253.0,8.0,7.0,643.0,3714.0,517.0,0.0,80.375,181.8491820163072,1448.0,0.0,530.5714285714286,659.9502145724977,72.01860853734074,0.2479410438512993,4321303.785714285,16121161.066210777,60332569.0,8.0,165684.0,23669.14285714286,24535.36956061984,66255.0,9.0,60474759.0,10079126.499999998,24622023.76158702,60338558.0,8.0,0.0,0.0,0.0,0.0,264.0,232.0,0.1322352233873596,0.1157058204639396,0.0,1448.0,272.3125,495.3414605098184,245363.1625,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,290.46666666666664,80.375,530.5714285714286,264.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,643.0,7.0,3714.0,65535.0,285.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.151-123.125.115.164-47281-443-6,123.125.115.164,443.0,10.42.0.151,47281.0,6.0,30/06/2017 04:16:01,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,44444.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,528.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
203.205.158.61-10.42.0.151-80-55533-6,10.42.0.151,55533.0,203.205.158.61,80.0,6.0,05/08/2017 04:37:36,9385595.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2130925103842643,9385595.0,0.0,9385595.0,9385595.0,9385595.0,9385595.0,0.0,9385595.0,9385595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.2130925103842643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1705.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.1-10.42.0.42-53-27957-17,10.42.0.42,27957.0,10.42.0.1,53.0,17.0,04/08/2017 05:41:18,31910.0,1.0,1.0,35.0,180.0,35.0,35.0,35.0,0.0,180.0,180.0,180.0,0.0,6737.69978063303,62.67627702914447,31910.0,0.0,31910.0,31910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,31.33813851457224,31.33813851457224,35.0,180.0,83.33333333333334,83.71578903249574,7008.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,125.0,35.0,180.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,180.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
239.255.255.250-10.42.0.1-1900-41672-17,10.42.0.1,41672.0,239.255.255.250,1900.0,17.0,04/08/2017 02:12:32,3003839.0,4.0,0.0,688.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,229.0402381752151,1.3316292917163668,1001279.6666666666,526.509575728052,1001886.0,1000938.0,3003839.0,1001279.6666666666,526.509575728052,1001886.0,1000938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,1.3316292917163668,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,215.0,172.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,688.0,0.0,0.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-64.71.142.110-60545-443-6,10.42.0.211,60545.0,64.71.142.110,443.0,6.0,04/08/2017 05:57:47,319686.0,11.0,10.0,1129.0,7661.0,788.0,0.0,102.63636363636364,238.15300658495696,1460.0,0.0,766.1,715.2551137725461,27495.73018524427,65.68945778044706,15984.3,23738.19482583867,72298.0,6.0,319686.0,31968.6,33892.107905331985,78609.0,118.0,210076.0,23341.777777777774,38400.18779178618,97752.0,6.0,0.0,0.0,0.0,0.0,240.0,212.0,34.40876359928179,31.280694181165263,0.0,1460.0,399.5454545454545,603.3415464270811,364021.0216450216,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,418.57142857142856,102.63636363636364,766.1,240.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1129.0,10.0,7661.0,65535.0,34.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.217.12.170-10.42.0.211-443-43422-6,10.42.0.211,43422.0,172.217.12.170,443.0,6.0,04/08/2017 10:42:30,9051069.0,3.0,0.0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,3.425009797185283,0.3314525610179306,4525534.5,6398856.043223702,9050209.0,860.0,9051069.0,4525534.5,6398856.043223702,9050209.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.3314525610179306,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,10.333333333333334,10.333333333333334,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,1726.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,9050209.0,0.0,9050209.0,9050209.0,Benign
180.149.136.194-10.42.0.151-80-34385-6,10.42.0.151,34385.0,180.149.136.194,80.0,6.0,30/06/2017 04:15:27,536717.0,3.0,3.0,546.0,282.0,546.0,0.0,182.0,315.23324697753566,282.0,0.0,94.0,162.81277591147446,1542.7124536767049,11.17907575128047,107343.4,140138.7200430345,260851.0,2149.0,273564.0,136782.0,178387.48454417984,262921.0,10643.0,275945.0,137972.5,191867.06111393892,273643.0,2302.0,0.0,0.0,0.0,0.0,80.0,72.0,5.589537875640235,5.589537875640235,0.0,546.0,118.28571428571428,215.9087108677448,46616.57142857143,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,138.0,182.0,94.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,546.0,3.0,282.0,65535.0,123.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.211-23.21.205.90-43413-443-6,10.42.0.211,43413.0,23.21.205.90,443.0,6.0,17/07/2017 11:20:00,3028697.0,3.0,1.0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,10.235424672722296,1.3206999577706189,1009565.6666666667,1704552.3181358597,2977594.0,116.0,2977710.0,1488855.0,2105394.884633759,2977594.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,20.0,0.990524968327964,0.3301749894426546,0.0,31.0,6.2,13.863621460498695,192.2,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,7.75,10.333333333333334,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,1641.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
183.79.249.252-10.42.0.211-443-37092-6,10.42.0.211,37092.0,183.79.249.252,443.0,6.0,04/08/2017 04:13:26,11546042.0,13.0,13.0,1700.0,6834.0,714.0,0.0,130.76923076923077,251.8869302703609,1448.0,0.0,525.6923076923076,538.4897684907585,739.1277461142096,2.251853925353814,461841.68000000005,2018219.7078278488,10132188.0,12.0,1413809.0,117817.41666666666,159641.87361970733,519734.0,751.0,11347854.0,945654.5,2901982.331678954,10135460.0,12.0,0.0,0.0,0.0,0.0,424.0,424.0,1.125926962676907,1.125926962676907,0.0,1448.0,316.074074074074,453.979491736553,206097.37891737896,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,328.2307692307692,130.76923076923077,525.6923076923077,424.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1700.0,13.0,6834.0,65535.0,32.0,4.0,32.0,1413809.0,0.0,1413809.0,1413809.0,10132188.0,0.0,10132188.0,10132188.0,Benign
10.42.0.42-31.13.71.37-33718-443-6,10.42.0.42,33718.0,31.13.71.37,443.0,6.0,04/08/2017 05:16:51,2621.0,3.0,0.0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0.0,0.0,0.0,0.0,16024.418161007248,1144.6012972148037,1310.5,1184.403858487467,2148.0,473.0,2621.0,1310.5,1184.403858487467,2148.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1144.6012972148037,0.0,0.0,42.0,10.5,21.0,441.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,14.0,14.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,1403.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.217.12.202-10.42.0.211-443-37692-6,10.42.0.211,37692.0,172.217.12.202,443.0,6.0,04/08/2017 11:16:42,241776.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.408179471907882,120888.0,127764.29586547252,211231.0,30545.0,211231.0,211231.0,0.0,211231.0,211231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.0,8.272119647938588,4.136059823969294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,234.0,234.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
216.58.219.206-10.42.0.151-443-56551-6,10.42.0.151,56551.0,216.58.219.206,443.0,6.0,05/08/2017 07:08:15,10.0,2.0,0.0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0.0,0.0,0.0,0.0,2300000.0,200000.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,200000.0,0.0,0.0,23.0,15.333333333333332,13.279056191361391,176.33333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,23.0,11.5,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,1945.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.151-104.97.95.172-51882-80-6,10.42.0.151,51882.0,104.97.95.172,80.0,6.0,05/08/2017 05:31:11,107323022.0,8.0,6.0,410.0,4479.0,410.0,0.0,51.25,144.95689014324225,1448.0,0.0,746.5,770.0342200188248,45.55406574369477,0.1304473144634335,8255617.076923077,29744001.48829843,107249634.0,6.0,107323022.0,15331860.285714287,40531930.3243282,107249634.0,6.0,37204.0,7440.8,15241.523060376872,34667.0,15.0,0.0,0.0,0.0,0.0,264.0,200.0,0.0745413225505334,0.0559059919129001,0.0,1448.0,325.9333333333333,590.5777397317535,348782.0666666667,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,349.2142857142857,51.25,746.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,410.0,6.0,4479.0,65535.0,939.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
157.55.130.156-10.42.0.151-443-43477-17,10.42.0.151,43477.0,157.55.130.156,443.0,17.0,26/06/2017 01:49:10,46529.0,1.0,1.0,18.0,26.0,18.0,18.0,18.0,0.0,26.0,26.0,26.0,0.0,945.6468009198564,42.98394549635711,46529.0,0.0,46529.0,46529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,21.491972748178554,21.491972748178554,18.0,26.0,20.666666666666668,4.618802153517006,21.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,18.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,26.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
140.205.230.8-10.42.0.211-80-43651-6,10.42.0.211,43651.0,140.205.230.8,80.0,6.0,04/08/2017 12:41:30,16684910.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239737583241384,5561636.666666667,9409901.14521722,16426264.0,2263.0,16684910.0,8342455.0,11432232.323433688,16426264.0,258646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,0.179803187431038,0.059934395810346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,65535.0,12960.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-103.7.30.118-60369-80-6,10.42.0.211,60369.0,103.7.30.118,80.0,6.0,12/07/2017 01:35:45,12036725.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323163069688806,4012241.6666666665,6720478.126593697,11770924.0,2660.0,12036725.0,6018362.5,8135350.491685315,11770924.0,265801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.2492372302266604,0.0830790767422201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,65535.0,5712.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.1-10.42.0.42-53-52854-17,10.42.0.42,52854.0,10.42.0.1,53.0,17.0,04/08/2017 09:02:39,829334.0,1.0,1.0,38.0,358.0,38.0,38.0,38.0,0.0,358.0,358.0,358.0,0.0,477.4915775791177,2.411573624136958,829334.0,0.0,829334.0,829334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,1.205786812068479,1.205786812068479,38.0,358.0,144.66666666666669,184.75208614068023,34133.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,217.0,38.0,358.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,358.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.229.173.173-10.42.0.42-80-51422-6,10.42.0.42,51422.0,192.229.173.173,80.0,6.0,05/08/2017 10:27:11,303976.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86920020001579,151988.0,150429.8966296261,258358.0,45618.0,303976.0,151988.0,150429.8966296261,258358.0,45618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,9.86920020001579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,298.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-118.178.143.65-53618-80-6,10.42.0.211,53618.0,118.178.143.65,80.0,6.0,30/06/2017 02:43:52,4023478.0,3.0,0.0,543.0,0.0,543.0,0.0,181.0,313.50119617,0.0,0.0,0.0,0.0,134.9578648125,0.7456235625,2011739.0,2843806.697237,4022614.0,864.0,4023478.0,2011739.0,2843806.697237,4022614.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.7456235625,0.0,0.0,543.0,135.75,271.5,73712.25,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,181.0,181.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,543.0,0.0,0.0,1386.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
220.243.219.55-10.42.0.211-80-60876-6,10.42.0.211,60876.0,220.243.219.55,80.0,6.0,04/08/2017 09:38:25,30323815.0,39.0,82.0,2351.0,105131.0,396.0,0.0,60.28205128205126,143.23020644328756,1460.0,0.0,1282.085365853658,376.69931688118766,3544.4748624142444,3.99026309849206,252698.4583333333,2731236.987978302,29922460.0,5.0,401355.0,10561.973684210525,15199.864881132798,62983.0,8.0,30307173.0,374162.6296296296,3332374.108086029,29995064.0,5.0,0.0,0.0,0.0,0.0,824.0,1652.0,1.2861178581916557,2.704145240300404,0.0,1460.0,880.9999999999999,658.7657881496001,433972.3636363638,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,888.2809917355372,60.282051282051285,1282.0853658536585,824.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2351.0,82.0,105131.0,65535.0,83.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-10.42.0.1-43189-53-17,10.42.0.211,43189.0,10.42.0.1,53.0,17.0,04/08/2017 06:13:48,417652.0,1.0,1.0,32.0,104.0,32.0,32.0,32.0,0.0,104.0,104.0,104.0,0.0,325.6299502935458,4.788675739610968,417652.0,0.0,417652.0,417652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.394337869805484,2.394337869805484,32.0,104.0,56.0,41.569219381653056,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,84.0,32.0,104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,104.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
183.79.249.124-10.42.0.151-443-44500-6,10.42.0.151,44500.0,183.79.249.124,443.0,6.0,30/06/2017 10:23:42,14.0,1.0,1.0,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,2214285.714285714,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,32.0,71428.57142857143,71428.57142857143,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,32.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
216.58.219.206-10.42.0.42-443-53260-6,10.42.0.42,53260.0,216.58.219.206,443.0,6.0,15/08/2017 08:41:12,865193.0,10.0,8.0,1793.0,5109.0,769.0,0.0,179.3,315.5534996020661,1418.0,0.0,638.6250000000001,643.6349758542159,7977.410820475894,20.804606602226325,50893.705882352944,120425.2443021005,507787.0,129.0,865193.0,96132.55555555556,157383.02153830882,507787.0,1173.0,824446.0,117778.0,217893.3000147855,602375.0,129.0,0.0,0.0,0.0,0.0,328.0,264.0,11.558114779014623,9.2464918232117,0.0,1418.0,363.2631578947369,520.3100402756954,270722.53801169584,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,383.44444444444446,179.3,638.625,328.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1793.0,8.0,5109.0,65535.0,182.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
172.217.12.163-10.42.0.151-443-40517-6,10.42.0.151,40517.0,172.217.12.163,443.0,6.0,05/08/2017 04:07:28,47126090.0,18.0,18.0,967.0,8466.0,327.0,0.0,53.72222222222222,97.793783969159,1418.0,0.0,470.3333333333334,621.0582050964684,200.1651314590284,0.7639080602697996,1346459.7142857143,7901252.491617614,46755241.0,5.0,47126090.0,2772122.9411764704,11343650.04195716,46791783.0,62.0,334030.0,19648.82352941177,36329.36147291075,116470.0,5.0,0.0,0.0,0.0,0.0,584.0,584.0,0.3819540301348998,0.3819540301348998,0.0,1418.0,254.945945945946,481.5655572047132,231905.38588588583,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,262.02777777777777,53.72222222222222,470.3333333333333,584.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,967.0,18.0,8466.0,65535.0,357.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
203.205.158.63-10.42.0.211-80-41535-6,10.42.0.211,41535.0,203.205.158.63,80.0,6.0,04/08/2017 12:45:15,10809848.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5550494327024764,2161969.6,4428385.291039478,10078999.0,3802.0,10809848.0,3603282.666666667,5684074.461628237,10165992.0,239241.0,10082801.0,10082801.0,0.0,10082801.0,10082801.0,0.0,0.0,0.0,0.0,148.0,80.0,0.3700329551349843,0.1850164775674921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,65535.0,14480.0,0.0,32.0,239241.0,0.0,239241.0,239241.0,10078999.0,0.0,10078999.0,10078999.0,Benign
10.42.0.211-10.42.0.1-28563-53-17,10.42.0.211,28563.0,10.42.0.1,53.0,17.0,04/08/2017 07:16:49,47518.0,1.0,1.0,34.0,79.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,2378.0462140662485,42.08931352329644,47518.0,0.0,47518.0,47518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,21.04465676164822,21.04465676164822,34.0,79.0,49.0,25.98076211353316,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,73.5,34.0,79.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,79.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
216.58.219.202-10.42.0.42-443-46439-6,216.58.219.202,443.0,10.42.0.42,46439.0,6.0,04/08/2017 06:01:45,5883.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.9626041135475,5883.0,0.0,5883.0,5883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,169.98130205677376,169.98130205677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,175.0,1682.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
182.22.67.102-10.42.0.211-443-57056-6,10.42.0.211,57056.0,182.22.67.102,443.0,6.0,12/07/2017 02:57:32,204119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.798205948490832,204119.0,0.0,204119.0,204119.0,204119.0,204119.0,0.0,204119.0,204119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,9.798205948490832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2138.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.211-23.23.195.244-59035-443-6,10.42.0.211,59035.0,23.23.195.244,443.0,6.0,17/07/2017 10:43:59,8264818.0,6.0,6.0,296.0,176.0,245.0,0.0,49.333333333333336,98.00340130151947,145.0,0.0,29.333333333333336,58.005746841728254,57.109545545951526,1.4519375986258862,751347.0909090908,1621923.1486539957,4983048.0,283.0,3281770.0,656354.0,1233071.8687568458,2852337.0,9844.0,8213791.0,1642758.2,2189726.0550577324,4992797.0,283.0,0.0,0.0,0.0,0.0,200.0,200.0,0.7259687993129431,0.7259687993129431,0.0,245.0,36.30769230769231,74.98598159587856,5622.8974358974365,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,39.333333333333336,49.333333333333336,29.33333333333333,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,296.0,6.0,176.0,65535.0,75.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
